neighborhood,city,cityID,state,stateID,zipcode,county,neighborhoodID
Central Forest Park,Baltimore,1840001592,Maryland,MD,21207,Baltimore,184000159211140
Coppin Heights/Ash-Co-East,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211141
Central Park Heights,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211142
Charles North,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211143
Charles North,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211143
Charles North,Baltimore,1840001592,Maryland,MD,21201,Baltimore,184000159211143
Dorchester,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211144
Dorchester,Baltimore,1840001592,Maryland,MD,21207,Baltimore,184000159211144
Cherry Hill,Baltimore,1840001592,Maryland,MD,21230,Baltimore,184000159211145
Cherry Hill,Baltimore,1840001592,Maryland,MD,21225,Baltimore,184000159211145
Easterwood,Baltimore,1840001592,Maryland,MD,21217,Baltimore,184000159211146
Eastwood,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211147
Cheswolde,Baltimore,1840001592,Maryland,MD,21209,Baltimore,184000159211148
Chinquapin Park,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211149
Cross Country,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211150
Cross Country,Baltimore,1840001592,Maryland,MD,21208,Baltimore,184000159211150
Orchard Ridge,Baltimore,1840001592,Maryland,MD,21213,Baltimore,184000159211151
Clifton Park,Baltimore,1840001592,Maryland,MD,21213,Baltimore,184000159211152
Curtis Bay Industrial Area,Baltimore,1840001592,Maryland,MD,21226,Baltimore,184000159211153
Coldspring,Baltimore,1840001592,Maryland,MD,21209,Baltimore,184000159211154
Coldstream Homestead Montebello,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211155
Concerned Citizens Of Forest Park,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211156
Cross Keys,Baltimore,1840001592,Maryland,MD,21210,Baltimore,184000159211157
Curtis Bay,Baltimore,1840001592,Maryland,MD,21225,Baltimore,184000159211158
Curtis Bay,Baltimore,1840001592,Maryland,MD,21226,Baltimore,184000159211158
Cylburn,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211159
Darley Park,Baltimore,1840001592,Maryland,MD,21213,Baltimore,184000159211160
Dickeyville,Baltimore,1840001592,Maryland,MD,21207,Baltimore,184000159211161
Dolfield,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211162
Downtown,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211163
Downtown,Baltimore,1840001592,Maryland,MD,21201,Baltimore,184000159211163
Druid Heights,Baltimore,1840001592,Maryland,MD,21217,Baltimore,184000159211164
East Baltimore Midway,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211165
Druid Hill Park,Baltimore,1840001592,Maryland,MD,21211,Baltimore,184000159211166
Dunbar-Broadway,Baltimore,1840001592,Maryland,MD,21231,Baltimore,184000159211167
Dunbar-Broadway,Baltimore,1840001592,Maryland,MD,21205,Baltimore,184000159211167
Dundalk Marine Terminal,Baltimore,1840001592,Maryland,MD,21222,Baltimore,184000159211168
East Arlington,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211169
Edmondson Village,Baltimore,1840001592,Maryland,MD,21229,Baltimore,184000159211170
Ednor Gardens-Lakeside,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211171
Ellwood Park/Monument,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211172
Ellwood Park/Monument,Baltimore,1840001592,Maryland,MD,21205,Baltimore,184000159211172
Evergreen,Baltimore,1840001592,Maryland,MD,21210,Baltimore,184000159211173
Evergreen Lawn,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211174
Fairfield Area,Baltimore,1840001592,Maryland,MD,21225,Baltimore,184000159211175
Fairfield Area,Baltimore,1840001592,Maryland,MD,21226,Baltimore,184000159211175
Fairmont,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211176
Fallstaff,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211177
Fallstaff,Baltimore,1840001592,Maryland,MD,21208,Baltimore,184000159211177
Federal Hill,Baltimore,1840001592,Maryland,MD,21230,Baltimore,184000159211178
Fells Point,Baltimore,1840001592,Maryland,MD,21231,Baltimore,184000159211179
Forest Park,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211180
Forest Park,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211180
Forest Park Golf Course,Baltimore,1840001592,Maryland,MD,21207,Baltimore,184000159211181
Frankford,Baltimore,1840001592,Maryland,MD,21206,Baltimore,184000159211182
Panway/Braddish Avenue,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211183
Franklin Square,Baltimore,1840001592,Maryland,MD,21223,Baltimore,184000159211184
Franklintown,Baltimore,1840001592,Maryland,MD,21207,Baltimore,184000159211185
Franklintown Road,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211186
Garwyn Oaks,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211187
Gay Street,Baltimore,1840001592,Maryland,MD,21213,Baltimore,184000159211188
Gay Street,Baltimore,1840001592,Maryland,MD,21205,Baltimore,184000159211188
Greenmount West,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211189
Glen,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211190
Greektown,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211191
Greenmount Cemetery,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211192
Glen Oaks,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211193
Glen Oaks,Baltimore,1840001592,Maryland,MD,21239,Baltimore,184000159211193
Pleasant View Gardens,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211194
Glenham-Belhar,Baltimore,1840001592,Maryland,MD,21214,Baltimore,184000159211195
Glenham-Belhar,Baltimore,1840001592,Maryland,MD,21206,Baltimore,184000159211195
Graceland Park,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211196
Graceland Park,Baltimore,1840001592,Maryland,MD,21222,Baltimore,184000159211196
Greenspring,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211197
Grove Park,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211198
Grove Park,Baltimore,1840001592,Maryland,MD,21207,Baltimore,184000159211198
Harwood,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211199
Hawkins Point,Baltimore,1840001592,Maryland,MD,21226,Baltimore,184000159211200
Heritage Crossing,Baltimore,1840001592,Maryland,MD,21201,Baltimore,184000159211201
Guilford,Baltimore,1840001592,Maryland,MD,21210,Baltimore,184000159211202
Guilford,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211202
Gwynns Falls,Baltimore,1840001592,Maryland,MD,21223,Baltimore,184000159211203
Gwynns Falls,Baltimore,1840001592,Maryland,MD,21229,Baltimore,184000159211203
Gwynns Falls/Leakin Park,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211204
Gwynns Falls/Leakin Park,Baltimore,1840001592,Maryland,MD,21207,Baltimore,184000159211204
Gwynns Falls/Leakin Park,Baltimore,1840001592,Maryland,MD,21229,Baltimore,184000159211204
Hampden,Baltimore,1840001592,Maryland,MD,21211,Baltimore,184000159211205
Hanlon-Longwood,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211206
Holabird Industrial Park,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211207
Holabird Industrial Park,Baltimore,1840001592,Maryland,MD,21222,Baltimore,184000159211207
Hamilton Hills,Baltimore,1840001592,Maryland,MD,21214,Baltimore,184000159211208
Hamilton Hills,Baltimore,1840001592,Maryland,MD,21234,Baltimore,184000159211208
Harlem Park,Baltimore,1840001592,Maryland,MD,21217,Baltimore,184000159211209
Harlem Park,Baltimore,1840001592,Maryland,MD,21223,Baltimore,184000159211209
Taylor Heights,Baltimore,1840001592,Maryland,MD,21236,Baltimore,184000159211210
Taylor Heights,Baltimore,1840001592,Maryland,MD,21234,Baltimore,184000159211210
Herring Run Park,Baltimore,1840001592,Maryland,MD,21213,Baltimore,184000159211211
Herring Run Park,Baltimore,1840001592,Maryland,MD,21206,Baltimore,184000159211211
Highlandtown,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211212
Hillen,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211213
Hoes Heights,Baltimore,1840001592,Maryland,MD,21211,Baltimore,184000159211214
Hollins Market,Baltimore,1840001592,Maryland,MD,21201,Baltimore,184000159211215
Hollins Market,Baltimore,1840001592,Maryland,MD,21223,Baltimore,184000159211215
Homeland,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211216
Hunting Ridge,Baltimore,1840001592,Maryland,MD,21229,Baltimore,184000159211217
Hopkins Bayview,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211218
Howard Park,Baltimore,1840001592,Maryland,MD,21207,Baltimore,184000159211219
Idlewood,Baltimore,1840001592,Maryland,MD,21239,Baltimore,184000159211220
Inner Harbor,Baltimore,1840001592,Maryland,MD,21230,Baltimore,184000159211221
Inner Harbor,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211221
Irvington,Baltimore,1840001592,Maryland,MD,21229,Baltimore,184000159211222
Johns Hopkins Homewood,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211223
Johnston Square,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211224
Jones Falls Area,Baltimore,1840001592,Maryland,MD,21211,Baltimore,184000159211225
Jones Falls Area,Baltimore,1840001592,Maryland,MD,21217,Baltimore,184000159211225
Jonestown,Baltimore,1840001592,Maryland,MD,21233,Baltimore,184000159211226
Jonestown,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211226
Bayview,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211227
Kenilworth Park,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211228
Kernewood,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211229
Keswick,Baltimore,1840001592,Maryland,MD,21210,Baltimore,184000159211230
Kresson,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211231
Kresson,Baltimore,1840001592,Maryland,MD,21205,Baltimore,184000159211231
Lake Evesham,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211232
Levindale,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211233
Lake Walker,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211234
Lakeland,Baltimore,1840001592,Maryland,MD,21230,Baltimore,184000159211235
Langston Hughes,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211236
Lauraville,Baltimore,1840001592,Maryland,MD,21214,Baltimore,184000159211237
Liberty Square,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211238
Little Italy,Baltimore,1840001592,Maryland,MD,21231,Baltimore,184000159211239
Little Italy,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211239
Loch Raven,Baltimore,1840001592,Maryland,MD,21239,Baltimore,184000159211240
Locust Point,Baltimore,1840001592,Maryland,MD,21230,Baltimore,184000159211241
Locust Point Industrial Area,Baltimore,1840001592,Maryland,MD,21230,Baltimore,184000159211242
Lower Herring Run Park,Baltimore,1840001592,Maryland,MD,21213,Baltimore,184000159211243
Lower Herring Run Park,Baltimore,1840001592,Maryland,MD,21206,Baltimore,184000159211243
Mcelderry Park,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211244
Mcelderry Park,Baltimore,1840001592,Maryland,MD,21205,Baltimore,184000159211244
Loyola/Notre Dame,Baltimore,1840001592,Maryland,MD,21210,Baltimore,184000159211245
Loyola/Notre Dame,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211245
New Southwest/Mount Clare,Baltimore,1840001592,Maryland,MD,21223,Baltimore,184000159211246
Lucille Park,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211247
Madison Park,Baltimore,1840001592,Maryland,MD,21217,Baltimore,184000159211248
Madison Park,Baltimore,1840001592,Maryland,MD,21201,Baltimore,184000159211248
Madison-Eastend,Baltimore,1840001592,Maryland,MD,21205,Baltimore,184000159211249
Mayfield,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211250
Mayfield,Baltimore,1840001592,Maryland,MD,21213,Baltimore,184000159211250
Medfield,Baltimore,1840001592,Maryland,MD,21211,Baltimore,184000159211251
Medford,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211252
Mid-Govans,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211253
Mid-Town Belvedere,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211254
Mid-Town Belvedere,Baltimore,1840001592,Maryland,MD,21201,Baltimore,184000159211254
Middle Branch/Reedbird Parks,Baltimore,1840001592,Maryland,MD,21225,Baltimore,184000159211255
Middle East,Baltimore,1840001592,Maryland,MD,21287,Baltimore,184000159211256
Middle East,Baltimore,1840001592,Maryland,MD,21213,Baltimore,184000159211256
Middle East,Baltimore,1840001592,Maryland,MD,21205,Baltimore,184000159211256
Midtown-Edmondson,Baltimore,1840001592,Maryland,MD,21217,Baltimore,184000159211257
Midtown-Edmondson,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211257
Midtown-Edmondson,Baltimore,1840001592,Maryland,MD,21223,Baltimore,184000159211257
Millhill,Baltimore,1840001592,Maryland,MD,21223,Baltimore,184000159211258
Milton-Montford,Baltimore,1840001592,Maryland,MD,21205,Baltimore,184000159211259
Mondawmin,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211260
Mondawmin,Baltimore,1840001592,Maryland,MD,21217,Baltimore,184000159211260
Mondawmin,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211260
Montebello,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211261
Moravia-Walther,Baltimore,1840001592,Maryland,MD,21214,Baltimore,184000159211262
Moravia-Walther,Baltimore,1840001592,Maryland,MD,21206,Baltimore,184000159211262
Mount Holly,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211263
Morgan Park,Baltimore,1840001592,Maryland,MD,21214,Baltimore,184000159211264
Morgan State University,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211265
Morgan State University,Baltimore,1840001592,Maryland,MD,21251,Baltimore,184000159211265
Morrell Park,Baltimore,1840001592,Maryland,MD,21230,Baltimore,184000159211266
Mosher,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211267
Mount Vernon,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211268
Mount Vernon,Baltimore,1840001592,Maryland,MD,21201,Baltimore,184000159211268
Mount Washington,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211269
Mount Washington,Baltimore,1840001592,Maryland,MD,21209,Baltimore,184000159211269
New Northwood,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211270
New Northwood,Baltimore,1840001592,Maryland,MD,21239,Baltimore,184000159211270
North Harford Road,Baltimore,1840001592,Maryland,MD,21234,Baltimore,184000159211271
Tremont,Baltimore,1840001592,Maryland,MD,21229,Baltimore,184000159211272
North Roland Park/Poplar Hill,Baltimore,1840001592,Maryland,MD,21210,Baltimore,184000159211273
Northwest Community Action,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211274
O'Donnell Heights,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211275
Oakenshawe,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211276
Oaklee,Baltimore,1840001592,Maryland,MD,21229,Baltimore,184000159211277
Poppleton,Baltimore,1840001592,Maryland,MD,21201,Baltimore,184000159211278
Poppleton,Baltimore,1840001592,Maryland,MD,21223,Baltimore,184000159211278
Oldtown,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211279
Oliver,Baltimore,1840001592,Maryland,MD,21213,Baltimore,184000159211280
Oliver,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211280
Orangeville,Baltimore,1840001592,Maryland,MD,21205,Baltimore,184000159211281
Port Covington,Baltimore,1840001592,Maryland,MD,21230,Baltimore,184000159211282
Pulaski Industrial Area,Baltimore,1840001592,Maryland,MD,21237,Baltimore,184000159211283
Pulaski Industrial Area,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211283
Pulaski Industrial Area,Baltimore,1840001592,Maryland,MD,21206,Baltimore,184000159211283
Pulaski Industrial Area,Baltimore,1840001592,Maryland,MD,21205,Baltimore,184000159211283
Purnell,Baltimore,1840001592,Maryland,MD,21207,Baltimore,184000159211284
Orangeville Industrial Area,Baltimore,1840001592,Maryland,MD,21213,Baltimore,184000159211285
Orangeville Industrial Area,Baltimore,1840001592,Maryland,MD,21205,Baltimore,184000159211285
Original Northwood,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211286
Otterbein,Baltimore,1840001592,Maryland,MD,21230,Baltimore,184000159211287
Otterbein,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211287
Otterbein,Baltimore,1840001592,Maryland,MD,21201,Baltimore,184000159211287
Overlea,Baltimore,1840001592,Maryland,MD,21234,Baltimore,184000159211288
Overlea,Baltimore,1840001592,Maryland,MD,21206,Baltimore,184000159211288
Park Circle,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211289
Parklane,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211290
Parkside,Baltimore,1840001592,Maryland,MD,21206,Baltimore,184000159211291
Radnor-Winston,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211292
Parkview/Woodbrook,Baltimore,1840001592,Maryland,MD,21217,Baltimore,184000159211293
Patterson Park,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211294
Patterson Place,Baltimore,1840001592,Maryland,MD,21231,Baltimore,184000159211295
Patterson Place,Baltimore,1840001592,Maryland,MD,21224,Baltimore,184000159211295
Pen Lucy,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211296
Pen Lucy,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211296
Ramblewood,Baltimore,1840001592,Maryland,MD,21239,Baltimore,184000159211297
Penn North,Baltimore,1840001592,Maryland,MD,21217,Baltimore,184000159211298
Penn-Fallsway,Baltimore,1840001592,Maryland,MD,21202,Baltimore,184000159211299
Penrose/Fayette Street Outreach,Baltimore,1840001592,Maryland,MD,21223,Baltimore,184000159211300
Perkins Homes,Baltimore,1840001592,Maryland,MD,21231,Baltimore,184000159211301
Perring Loch,Baltimore,1840001592,Maryland,MD,21218,Baltimore,184000159211302
Perring Loch,Baltimore,1840001592,Maryland,MD,21239,Baltimore,184000159211302
Pimlico Good Neighbors,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211303
Reisterstown Station,Baltimore,1840001592,Maryland,MD,21215,Baltimore,184000159211304
Remington,Baltimore,1840001592,Maryland,MD,21211,Baltimore,184000159211305
Reservoir Hill,Baltimore,1840001592,Maryland,MD,21217,Baltimore,184000159211306
Richnor Springs,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211307
Ridgely'S Delight,Baltimore,1840001592,Maryland,MD,21230,Baltimore,184000159211308
Riverside,Baltimore,1840001592,Maryland,MD,21230,Baltimore,184000159211309
Rognel Heights,Baltimore,1840001592,Maryland,MD,21229,Baltimore,184000159211310
Roland Park,Baltimore,1840001592,Maryland,MD,21210,Baltimore,184000159211311
Rosebank,Baltimore,1840001592,Maryland,MD,21212,Baltimore,184000159211312
Rosemont,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211313
Rosemont East,Baltimore,1840001592,Maryland,MD,21206,Baltimore,184000159211314
Rosemont Homeowners/Tenants,Baltimore,1840001592,Maryland,MD,21216,Baltimore,184000159211315
Rosemont Homeowners/Tenants,Baltimore,1840001592,Maryland,MD,21223,Baltimore,184000159211315
Sabina-Mattfeldt,Baltimore,1840001592,Maryland,MD,21209,Baltimore,184000159211316
Saint Agnes,Baltimore,1840001592,Maryland,MD,21229,Baltimore,184000159211317
Saint Helena,Baltimore,1840001592,Maryland,MD,21222,Baltimore,184000159211318
